date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-09-07 0:00,33,22,0,12.8,7,54,2:20 PM,No moonset,5:29 AM,6:10 PM,11,26,26,26,19,2,39,0,1014,26,10,269,12,california
2019-09-07 12:00,33,22,0,12.8,7,54,2:20 PM,No moonset,5:29 AM,6:10 PM,7,31,31,33,15,0,20,0,1011,33,10,233,14,california
2019-09-08 0:00,26,15,0,12.8,6,62,3:11 PM,12:23 AM,5:30 AM,6:09 PM,8,18,18,18,29,0,52,0,1011,18,10,266,19,california
2019-09-08 12:00,26,15,0,12.8,6,62,3:11 PM,12:23 AM,5:30 AM,6:09 PM,1,25,25,26,15,0,20,0,1010,26,10,254,13,california
2019-09-09 0:00,29,16,0,12.8,6,69,3:56 PM,1:16 AM,5:31 AM,6:08 PM,5,19,19,19,21,0,42,0,1011,19,10,281,13,california
2019-09-09 12:00,29,16,0,12.8,6,69,3:56 PM,1:16 AM,5:31 AM,6:08 PM,1,27,27,29,13,0,17,0,1009,29,10,217,11,california
2019-09-10 0:00,27,15,0,12.8,6,77,4:36 PM,2:11 AM,5:31 AM,6:06 PM,3,19,19,19,28,0,36,0,1010,19,10,255,18,california
2019-09-10 12:00,27,15,0,12.8,6,77,4:36 PM,2:11 AM,5:31 AM,6:06 PM,-3,25,25,27,25,0,14,0,1009,27,10,237,22,california
2019-09-11 0:00,28,14,0,12.7,6,84,5:13 PM,3:06 AM,5:32 AM,6:05 PM,2,17,17,17,23,0,38,0,1013,17,10,264,14,california
2019-09-11 12:00,28,14,0,12.7,6,84,5:13 PM,3:06 AM,5:32 AM,6:05 PM,-1,24,24,26,6,0,18,0,1014,26,10,120,5,california
2019-09-12 0:00,31,20,0,12.7,7,92,5:45 PM,4:02 AM,5:33 AM,6:03 PM,-1,22,22,22,16,0,21,0,1016,22,10,324,8,california
2019-09-12 12:00,31,20,0,12.7,7,92,5:45 PM,4:02 AM,5:33 AM,6:03 PM,-7,28,28,31,19,0,8,0,1016,31,10,90,17,california
2019-09-13 0:00,33,20,0,12.7,7,99,6:15 PM,4:58 AM,5:34 AM,6:02 PM,-5,23,23,23,12,0,15,0,1016,23,10,344,6,california
2019-09-13 12:00,33,20,0,12.7,7,99,6:15 PM,4:58 AM,5:34 AM,6:02 PM,-5,30,30,32,7,0,9,0,1014,32,10,82,6,california
2019-09-14 0:00,35,21,0,12.7,8,100,6:43 PM,5:53 AM,5:34 AM,6:00 PM,-2,23,23,24,18,0,17,0,1015,24,10,299,9,california
2019-09-14 12:00,35,21,0,12.7,8,100,6:43 PM,5:53 AM,5:34 AM,6:00 PM,-5,31,31,33,9,12,8,0,1012,33,10,145,7,california
2019-09-15 0:00,32,23,0,8.9,7,85,7:11 PM,6:48 AM,5:35 AM,5:59 PM,0,24,24,25,17,12,19,0,1012,25,10,257,8,california
2019-09-15 12:00,32,23,0,8.9,7,85,7:11 PM,6:48 AM,5:35 AM,5:59 PM,-4,30,30,32,24,99,9,0,1010,32,10,208,20,california
2019-09-16 0:00,27,19,0,11.6,6,78,7:39 PM,7:43 AM,5:36 AM,5:58 PM,3,23,23,22,28,3,27,0,1012,22,10,248,14,california
2019-09-16 12:00,27,19,0,11.6,6,78,7:39 PM,7:43 AM,5:36 AM,5:58 PM,-2,25,25,27,39,12,15,0,1011,27,10,222,34,california
2019-09-17 0:00,26,14,0,11.6,6,70,8:09 PM,8:39 AM,5:36 AM,5:56 PM,10,17,17,17,28,3,64,0,1014,17,10,268,18,california
2019-09-17 12:00,26,14,0,11.6,6,70,8:09 PM,8:39 AM,5:36 AM,5:56 PM,1,23,23,24,4,4,22,0,1014,24,10,119,4,california
2019-09-18 0:00,29,14,0,11.6,6,63,8:41 PM,9:36 AM,5:37 AM,5:55 PM,5,17,17,17,18,0,46,0,1013,17,10,264,10,california
2019-09-18 12:00,29,14,0,11.6,6,63,8:41 PM,9:36 AM,5:37 AM,5:55 PM,-5,27,27,29,22,0,10,0,1011,29,10,231,19,california
2019-09-19 0:00,23,14,0,11.6,5,55,9:17 PM,10:35 AM,5:38 AM,5:53 PM,3,18,18,18,31,0,38,0,1011,18,10,245,18,california
2019-09-19 12:00,23,14,0,11.6,5,55,9:17 PM,10:35 AM,5:38 AM,5:53 PM,0,23,23,23,26,0,21,0,1009,23,10,265,23,california
2019-09-20 0:00,24,12,0,11.6,6,48,9:59 PM,11:35 AM,5:39 AM,5:52 PM,2,14,15,14,19,0,43,0,1012,15,10,283,10,california
2019-09-20 12:00,24,12,0,11.6,6,48,9:59 PM,11:35 AM,5:39 AM,5:52 PM,0,23,23,22,14,0,22,0,1012,22,10,60,12,california
2019-09-21 0:00,27,15,0,11.6,6,40,10:47 PM,12:35 PM,5:39 AM,5:51 PM,4,17,17,17,19,0,41,0,1013,17,10,307,9,california
2019-09-21 12:00,27,15,0,11.6,6,40,10:47 PM,12:35 PM,5:39 AM,5:51 PM,-5,25,25,26,9,0,12,0,1012,26,10,84,8,california
2019-09-22 0:00,29,16,0,8.8,7,33,11:43 PM,1:34 PM,5:40 AM,5:49 PM,-5,19,19,19,4,0,20,0,1013,19,10,306,2,california
2019-09-22 12:00,29,16,0,8.8,7,33,11:43 PM,1:34 PM,5:40 AM,5:49 PM,-5,26,26,28,8,100,11,0,1011,28,10,121,6,california
2019-09-23 0:00,28,18,0,11.6,7,25,No moonrise,2:30 PM,5:41 AM,5:48 PM,1,21,23,21,32,0,26,0,1012,21,10,246,16,california
2019-09-23 12:00,28,18,0,11.6,7,25,No moonrise,2:30 PM,5:41 AM,5:48 PM,-1,26,26,28,23,2,15,0,1011,28,10,256,20,california
2019-09-24 0:00,32,18,0,11.6,7,18,12:45 AM,3:23 PM,5:42 AM,5:46 PM,2,20,20,20,17,2,29,0,1015,20,10,305,8,california
2019-09-24 12:00,32,18,0,11.6,7,18,12:45 AM,3:23 PM,5:42 AM,5:46 PM,-3,29,29,31,26,0,11,0,1012,31,10,39,23,california
2019-09-25 0:00,32,20,0,11.6,7,10,1:54 AM,4:10 PM,5:42 AM,5:45 PM,3,23,23,22,17,0,29,0,1010,22,10,304,8,california
2019-09-25 12:00,32,20,0,11.6,7,10,1:54 AM,4:10 PM,5:42 AM,5:45 PM,1,30,30,32,15,5,14,0,1008,32,10,71,13,california
2019-09-26 0:00,27,18,0,11.6,6,2,3:05 AM,4:52 PM,5:43 AM,5:43 PM,12,21,21,21,23,6,58,0,1011,21,10,224,12,california
2019-09-26 12:00,27,18,0,11.6,6,2,3:05 AM,4:52 PM,5:43 AM,5:43 PM,8,26,26,27,22,20,32,0.2,1012,27,9,202,19,california
2019-09-27 0:00,29,16,0,11.6,6,0,4:17 AM,5:31 PM,5:44 AM,5:42 PM,13,19,19,19,45,0,69,0,1012,19,10,235,24,california
2019-09-27 12:00,29,16,0,11.6,6,0,4:17 AM,5:31 PM,5:44 AM,5:42 PM,7,28,28,29,30,0,25,0,1008,29,10,231,26,california
2019-09-28 0:00,20,14,0,11.6,5,0,5:30 AM,6:08 PM,5:45 AM,5:41 PM,11,19,22,19,43,0,68,0,1007,19,10,233,27,california
2019-09-28 12:00,20,14,0,11.6,5,0,5:30 AM,6:08 PM,5:45 AM,5:41 PM,8,20,20,20,41,6,47,0,1003,20,10,233,35,california
2019-09-29 0:00,18,8,0,11.6,4,0,6:41 AM,6:44 PM,5:45 AM,5:39 PM,2,8,11,8,33,3,54,0,1008,11,10,246,23,california
2019-09-29 12:00,18,8,0,11.6,4,0,6:41 AM,6:44 PM,5:45 AM,5:39 PM,-6,18,18,18,15,0,20,0,1009,18,10,270,13,california
2019-09-30 0:00,19,7,0,11.6,4,5,7:52 AM,7:21 PM,5:46 AM,5:38 PM,-3,8,10,8,27,0,41,0,1012,10,10,260,15,california
2019-09-30 12:00,19,7,0,11.6,4,5,7:52 AM,7:21 PM,5:46 AM,5:38 PM,-6,19,19,19,9,0,18,0,1010,19,10,251,8,california
2019-10-01 0:00,19,7,0,11.6,4,12,9:02 AM,8:00 PM,5:47 AM,5:36 PM,1,8,10,8,19,0,53,0,1010,10,10,279,10,california
2019-10-01 12:00,19,7,0,11.6,4,12,9:02 AM,8:00 PM,5:47 AM,5:36 PM,-7,19,19,19,5,0,16,0,1010,19,10,120,4,california
2019-10-02 0:00,23,7,0,11.6,5,19,10:09 AM,8:42 PM,5:48 AM,5:35 PM,-4,9,9,9,12,0,41,0,1014,9,10,287,6,california
2019-10-02 12:00,23,7,0,11.6,5,19,10:09 AM,8:42 PM,5:48 AM,5:35 PM,-8,21,22,21,19,0,13,0,1013,21,10,59,17,california
2019-10-03 0:00,27,11,0,11.6,6,27,11:13 AM,9:28 PM,5:48 AM,5:33 PM,-7,14,14,14,13,0,23,0,1014,14,10,342,6,california
2019-10-03 12:00,27,11,0,11.6,6,27,11:13 AM,9:28 PM,5:48 AM,5:33 PM,-12,23,23,24,6,0,8,0,1014,24,10,121,5,california
2019-10-04 0:00,24,12,0,11.6,5,34,12:13 PM,10:17 PM,5:49 AM,5:32 PM,-3,12,14,12,26,0,32,0,1014,14,10,258,13,california
2019-10-04 12:00,24,12,0,11.6,5,34,12:13 PM,10:17 PM,5:49 AM,5:32 PM,-6,23,23,24,4,0,13,0,1014,24,10,212,4,california
2019-10-05 0:00,26,11,0,11.6,6,41,1:07 PM,11:10 PM,5:50 AM,5:31 PM,-4,13,13,13,16,0,31,0,1018,13,10,294,8,california
2019-10-05 12:00,26,11,0,11.6,6,41,1:07 PM,11:10 PM,5:50 AM,5:31 PM,-7,24,24,25,7,0,11,0,1016,25,10,107,6,california
2019-10-06 0:00,28,14,0,11.6,6,48,1:55 PM,No moonset,5:51 AM,5:29 PM,-5,17,17,17,9,6,23,0,1017,17,10,302,4,california
2019-10-06 12:00,28,14,0,11.6,6,48,1:55 PM,No moonset,5:51 AM,5:29 PM,-9,26,26,28,21,0,8,0,1016,28,10,65,19,california
2019-10-07 0:00,29,15,0,11.6,6,56,2:37 PM,12:04 AM,5:52 AM,5:28 PM,-6,17,17,17,11,0,20,0,1017,17,10,344,5,california
2019-10-07 12:00,29,15,0,11.6,6,56,2:37 PM,12:04 AM,5:52 AM,5:28 PM,-7,26,26,28,6,45,10,0,1013,28,10,117,5,california
2019-10-08 0:00,30,16,0,11.6,6,63,3:14 PM,1:00 AM,5:52 AM,5:27 PM,-2,19,19,19,19,0,23,0,1012,19,10,269,9,california
2019-10-08 12:00,30,16,0,11.6,6,63,3:14 PM,1:00 AM,5:52 AM,5:27 PM,-3,28,28,30,15,4,12,0,1009,30,10,219,13,california
2019-10-09 0:00,26,16,0,11.6,6,70,3:48 PM,1:56 AM,5:53 AM,5:25 PM,1,19,19,19,38,9,30,0,1010,19,10,236,18,california
2019-10-09 12:00,26,16,0,11.6,6,70,3:48 PM,1:56 AM,5:53 AM,5:25 PM,-4,25,25,26,38,0,14,0,1006,26,10,266,33,california
2019-10-10 0:00,18,11,0,11.6,5,77,4:18 PM,2:51 AM,5:54 AM,5:24 PM,-1,13,14,13,15,0,35,0,1012,14,10,221,7,california
2019-10-10 12:00,18,11,0,11.6,5,77,4:18 PM,2:51 AM,5:54 AM,5:24 PM,-18,18,18,18,33,0,7,0,1015,18,10,64,29,california
2019-10-11 0:00,21,9,0,11.6,4,85,4:46 PM,3:47 AM,5:55 AM,5:22 PM,-17,10,11,10,15,67,12,0,1018,11,10,36,7,california
2019-10-11 12:00,21,9,0,11.6,4,85,4:46 PM,3:47 AM,5:55 AM,5:22 PM,-21,20,20,20,19,0,5,0,1015,20,10,57,16,california
2019-10-12 0:00,23,8,0,11.6,5,92,5:14 PM,4:42 AM,5:56 AM,5:21 PM,-19,11,11,11,10,0,10,0,1015,11,10,343,5,california
2019-10-12 12:00,23,8,0,11.6,5,92,5:14 PM,4:42 AM,5:56 AM,5:21 PM,-19,22,22,22,8,0,5,0,1011,22,10,76,6,california
2019-10-13 0:00,24,10,0,11.6,5,99,5:42 PM,5:38 AM,5:56 AM,5:20 PM,-16,13,12,13,6,0,13,0,1012,12,10,303,3,california
2019-10-13 12:00,24,10,0,11.6,5,99,5:42 PM,5:38 AM,5:56 AM,5:20 PM,-14,23,23,23,8,0,8,0,1009,23,10,159,7,california
2019-10-14 0:00,24,11,0,11.6,5,100,6:11 PM,6:33 AM,5:57 AM,5:19 PM,-4,13,14,13,21,0,30,0,1011,14,10,238,10,california
2019-10-14 12:00,24,11,0,11.6,5,100,6:11 PM,6:33 AM,5:57 AM,5:19 PM,-11,22,22,23,5,0,10,0,1012,23,10,130,4,california
2019-10-15 0:00,27,11,0,11.6,6,86,6:42 PM,7:31 AM,5:58 AM,5:17 PM,-6,14,13,14,12,0,26,0,1016,13,10,315,6,california
2019-10-15 12:00,27,11,0,11.6,6,86,6:42 PM,7:31 AM,5:58 AM,5:17 PM,-14,25,25,27,11,0,6,0,1015,27,10,80,9,california
2019-10-16 0:00,27,13,0,10.1,6,79,7:18 PM,8:29 AM,5:59 AM,5:16 PM,-11,17,17,17,9,0,13,0,1016,17,10,327,4,california
2019-10-16 12:00,27,13,0,10.1,6,79,7:18 PM,8:29 AM,5:59 AM,5:16 PM,-6,24,24,26,6,68,12,0,1012,26,10,109,5,california
2019-10-17 0:00,21,12,0,11.2,4,72,7:57 PM,9:30 AM,6:00 AM,5:15 PM,-3,18,18,18,18,66,24,0,1010,18,10,269,9,california
2019-10-17 12:00,21,12,0,11.2,4,72,7:57 PM,9:30 AM,6:00 AM,5:15 PM,1,21,23,21,29,0,26,0,1005,21,10,259,25,california
2019-10-18 0:00,21,8,0,11.1,5,64,8:42 PM,10:29 AM,6:00 AM,5:13 PM,2,8,10,8,42,0,56,0,1012,10,10,269,25,california
2019-10-18 12:00,21,8,0,11.1,5,64,8:42 PM,10:29 AM,6:00 AM,5:13 PM,-4,21,21,21,5,9,18,0,1013,21,10,159,5,california
2019-10-19 0:00,23,8,0,7.2,5,57,9:35 PM,11:29 AM,6:01 AM,5:12 PM,-1,10,11,10,17,0,44,0,1014,11,10,276,8,california
2019-10-19 12:00,23,8,0,7.2,5,57,9:35 PM,11:29 AM,6:01 AM,5:12 PM,-2,23,23,23,10,3,19,0,1012,23,10,280,9,california
2019-10-20 0:00,23,9,0,8.7,5,50,10:33 PM,12:25 PM,6:02 AM,5:11 PM,5,11,13,11,31,0,60,0,1013,13,10,288,17,california
2019-10-20 12:00,23,9,0,8.7,5,50,10:33 PM,12:25 PM,6:02 AM,5:11 PM,1,21,21,21,4,0,28,0,1014,21,10,52,4,california
2019-10-21 0:00,25,11,0,8.7,6,43,11:38 PM,1:17 PM,6:03 AM,5:10 PM,7,14,13,14,13,0,66,0,1017,13,10,297,6,california
2019-10-21 12:00,25,11,0,8.7,6,43,11:38 PM,1:17 PM,6:03 AM,5:10 PM,0,23,23,24,8,0,20,0,1017,24,10,73,7,california
2019-10-22 0:00,27,13,0,8.7,6,35,No moonrise,2:04 PM,6:04 AM,5:09 PM,-1,16,16,16,7,1,32,0,1021,16,10,341,3,california
2019-10-22 12:00,27,13,0,8.7,6,35,No moonrise,2:04 PM,6:04 AM,5:09 PM,-3,25,25,27,10,0,14,0,1018,27,10,85,8,california
2019-10-23 0:00,27,13,0,8.7,6,28,12:46 AM,2:46 PM,6:05 AM,5:07 PM,5,16,16,16,19,0,48,0,1017,16,10,308,9,california
2019-10-23 12:00,27,13,0,8.7,6,28,12:46 AM,2:46 PM,6:05 AM,5:07 PM,-6,25,25,27,5,0,11,0,1013,27,10,85,4,california
2019-10-24 0:00,25,14,0,8.7,6,21,1:56 AM,3:25 PM,6:06 AM,5:06 PM,-1,18,18,18,12,0,28,0,1016,18,10,233,5,california
2019-10-24 12:00,25,14,0,8.7,6,21,1:56 AM,3:25 PM,6:06 AM,5:06 PM,-16,24,24,25,28,0,6,0,1019,25,10,51,25,california
2019-10-25 0:00,26,13,0,8.7,6,13,3:06 AM,4:02 PM,6:07 AM,5:05 PM,-11,14,14,14,10,0,18,0,1021,14,10,43,5,california
2019-10-25 12:00,26,13,0,8.7,6,13,3:06 AM,4:02 PM,6:07 AM,5:05 PM,-12,24,24,25,9,0,7,0,1017,25,10,70,8,california
2019-10-26 0:00,29,12,0,8.7,6,6,4:16 AM,4:37 PM,6:07 AM,5:04 PM,-7,15,14,15,5,0,23,0,1014,14,10,264,3,california
2019-10-26 12:00,29,12,0,8.7,6,6,4:16 AM,4:37 PM,6:07 AM,5:04 PM,-4,26,26,29,10,0,11,0,1008,29,10,182,8,california
2019-10-27 0:00,18,10,0,8.7,5,0,5:28 AM,5:13 PM,6:08 AM,5:03 PM,-2,16,16,16,35,1,29,0,1005,16,10,254,17,california
2019-10-27 12:00,18,10,0,8.7,5,0,5:28 AM,5:13 PM,6:08 AM,5:03 PM,-9,18,18,18,29,0,16,0,1008,18,10,58,25,california
2019-10-28 0:00,15,3,0,8.7,4,0,6:38 AM,5:51 PM,6:09 AM,5:02 PM,-12,5,8,5,36,0,23,0,1017,8,10,39,21,california
2019-10-28 12:00,15,3,0,8.7,4,0,6:38 AM,5:51 PM,6:09 AM,5:02 PM,-14,14,15,14,12,18,12,0,1016,15,10,61,10,california
2019-10-29 0:00,19,7,0,8.7,4,1,7:48 AM,6:32 PM,6:10 AM,5:01 PM,-14,6,9,6,16,0,19,0,1014,9,10,243,8,california
2019-10-29 12:00,19,7,0,8.7,4,1,7:48 AM,6:32 PM,6:10 AM,5:01 PM,-12,19,19,19,8,0,11,0,1010,19,10,80,6,california
2019-10-30 0:00,11,3,0,8.7,3,8,8:55 AM,7:17 PM,6:11 AM,5:00 PM,-14,5,7,5,21,0,20,0,1020,7,10,81,10,california
2019-10-30 12:00,11,3,0,8.7,3,8,8:55 AM,7:17 PM,6:11 AM,5:00 PM,-24,8,11,8,26,0,7,0,1023,11,10,60,22,california
2019-10-31 0:00,15,2,0,8.7,4,12,9:59 AM,8:06 PM,6:12 AM,4:59 PM,-22,1,4,1,15,0,13,0,1026,4,10,32,8,california
2019-10-31 12:00,15,2,0,8.7,4,12,9:59 AM,8:06 PM,6:12 AM,4:59 PM,-25,14,15,14,10,0,5,0,1021,15,10,52,9,california
2019-11-01 0:00,20,2,0,8.7,4,24,10:58 AM,8:59 PM,6:13 AM,4:58 PM,-16,4,5,4,5,0,20,0,1021,5,10,9,2,california
2019-11-01 12:00,20,2,0,8.7,4,24,10:58 AM,8:59 PM,6:13 AM,4:58 PM,-25,20,20,20,6,0,4,0,1019,20,10,78,6,california
2019-11-02 0:00,22,6,0,8.7,5,31,11:50 AM,9:54 PM,6:14 AM,4:57 PM,-14,8,9,8,6,0,18,0,1021,9,10,122,3,california
2019-11-02 12:00,22,6,0,8.7,5,31,11:50 AM,9:54 PM,6:14 AM,4:57 PM,-17,22,22,22,6,5,6,0,1018,22,10,73,5,california
2019-11-03 0:00,23,8,0,8.7,5,39,12:35 PM,10:50 PM,6:15 AM,4:56 PM,-8,11,11,11,5,6,25,0,1017,11,10,305,2,california
2019-11-03 12:00,23,8,0,8.7,5,39,12:35 PM,10:50 PM,6:15 AM,4:56 PM,-15,23,23,23,4,8,7,0,1014,23,10,114,3,california
2019-11-04 0:00,24,9,0,8.7,5,46,1:14 PM,11:47 PM,6:16 AM,4:55 PM,-7,11,11,11,8,0,26,0,1015,11,10,277,4,california
2019-11-04 12:00,24,9,0,8.7,5,46,1:14 PM,11:47 PM,6:16 AM,4:55 PM,-15,23,23,24,5,0,7,0,1013,24,10,115,4,california
2019-11-05 0:00,24,9,0,8.7,5,54,1:49 PM,No moonset,6:17 AM,4:54 PM,-9,12,12,12,6,0,23,0,1017,12,10,320,3,california
2019-11-05 12:00,24,9,0,8.7,5,54,1:49 PM,No moonset,6:17 AM,4:54 PM,-11,23,23,24,6,0,9,0,1015,24,10,78,5,california
2019-11-06 0:00,25,11,0,8.7,5,61,2:20 PM,12:43 AM,6:18 AM,4:53 PM,-4,13,13,13,8,0,31,0,1016,13,10,279,4,california
2019-11-06 12:00,25,11,0,8.7,5,61,2:20 PM,12:43 AM,6:18 AM,4:53 PM,-8,24,24,25,8,10,11,0,1013,25,10,160,7,california
2019-11-07 0:00,25,10,0,8.7,5,69,2:49 PM,1:39 AM,6:19 AM,4:52 PM,-4,13,12,13,12,0,32,0,1017,12,10,288,6,california
2019-11-07 12:00,25,10,0,8.7,5,69,2:49 PM,1:39 AM,6:19 AM,4:52 PM,-7,24,24,25,5,0,12,0,1018,25,10,80,4,california
2019-11-08 0:00,25,11,0,8.7,5,76,3:17 PM,2:34 AM,6:20 AM,4:51 PM,-4,12,12,12,10,0,32,0,1021,12,10,353,5,california
2019-11-08 12:00,25,11,0,8.7,5,76,3:17 PM,2:34 AM,6:20 AM,4:51 PM,-9,24,24,25,15,0,10,0,1019,25,10,52,13,california
2019-11-09 0:00,24,10,0,8.7,5,84,3:45 PM,3:29 AM,6:20 AM,4:50 PM,-7,13,13,13,10,0,25,0,1020,13,10,327,5,california
2019-11-09 12:00,24,10,0,8.7,5,84,3:45 PM,3:29 AM,6:20 AM,4:50 PM,-13,22,22,23,4,9,8,0,1018,23,10,94,3,california
2019-11-10 0:00,23,9,0,8.7,5,91,4:13 PM,4:25 AM,6:21 AM,4:50 PM,-6,14,16,14,16,0,28,0,1017,14,10,299,8,california
2019-11-10 12:00,23,9,0,8.7,5,91,4:13 PM,4:25 AM,6:21 AM,4:50 PM,-10,23,23,23,6,2,10,0,1014,23,10,145,5,california
2019-11-11 0:00,24,9,0,8.7,5,99,4:43 PM,5:23 AM,6:22 AM,4:49 PM,-3,12,11,12,9,0,38,0,1015,11,10,310,4,california
2019-11-11 12:00,24,9,0,8.7,5,99,4:43 PM,5:23 AM,6:22 AM,4:49 PM,-8,23,23,24,10,0,11,0,1016,24,10,59,8,california
2019-11-12 0:00,24,11,0,8.7,5,100,5:18 PM,6:22 AM,6:23 AM,4:48 PM,-2,13,13,13,4,5,38,0,1018,13,10,350,2,california
2019-11-12 12:00,24,11,0,8.7,5,100,5:18 PM,6:22 AM,6:23 AM,4:48 PM,-3,23,23,24,5,1,17,0,1016,24,10,89,4,california
2019-11-13 0:00,24,11,0,7.1,5,86,5:56 PM,7:23 AM,6:24 AM,4:47 PM,-2,13,13,13,10,5,37,0,1016,13,10,289,5,california
2019-11-13 12:00,24,11,0,7.1,5,86,5:56 PM,7:23 AM,6:24 AM,4:47 PM,-5,23,23,24,5,6,15,0,1013,24,10,142,4,california
2019-11-14 0:00,24,12,0,7.1,5,78,6:40 PM,8:24 AM,6:25 AM,4:47 PM,-3,14,14,14,15,6,31,0,1015,14,10,250,7,california
2019-11-14 12:00,24,12,0,7.1,5,78,6:40 PM,8:24 AM,6:25 AM,4:47 PM,-3,23,23,24,10,19,17,0,1016,24,10,196,9,california
2019-11-15 0:00,20,9,0,7.1,5,71,7:31 PM,9:25 AM,6:26 AM,4:46 PM,0,12,13,12,23,9,41,0,1019,13,10,245,11,california
2019-11-15 12:00,20,9,0,7.1,5,71,7:31 PM,9:25 AM,6:26 AM,4:46 PM,-3,20,20,20,4,12,21,0,1017,20,10,119,3,california
2019-11-16 0:00,23,8,0,8.7,5,63,8:27 PM,10:22 AM,6:27 AM,4:45 PM,3,11,11,11,12,3,56,0,1018,11,10,326,5,california
2019-11-16 12:00,23,8,0,8.7,5,63,8:27 PM,10:22 AM,6:27 AM,4:45 PM,-5,21,21,21,12,0,17,0,1018,21,10,51,10,california
2019-11-17 0:00,23,10,0,8.7,5,56,9:30 PM,11:16 AM,6:28 AM,4:45 PM,-2,15,18,15,9,2,37,0,1018,15,10,332,5,california
2019-11-17 12:00,23,10,0,8.7,5,56,9:30 PM,11:16 AM,6:28 AM,4:45 PM,-7,22,22,22,12,10,14,0,1018,22,10,55,10,california
2019-11-18 0:00,24,10,0,8.7,5,48,10:35 PM,12:03 PM,6:29 AM,4:44 PM,-3,13,13,13,6,0,34,0,1017,13,10,122,3,california
2019-11-18 12:00,24,10,0,8.7,5,48,10:35 PM,12:03 PM,6:29 AM,4:44 PM,-7,22,22,23,5,0,14,0,1014,23,10,85,4,california
2019-11-19 0:00,22,12,0,8.7,5,41,11:43 PM,12:46 PM,6:30 AM,4:44 PM,-5,14,14,14,18,11,26,0,1011,14,10,241,9,california
2019-11-19 12:00,22,12,0,8.7,5,41,11:43 PM,12:46 PM,6:30 AM,4:44 PM,-5,22,22,22,27,21,16,0,1005,22,10,221,23,california
2019-11-20 0:00,14,8,0,5.4,4,33,No moonrise,1:25 PM,6:31 AM,4:43 PM,3,9,11,9,39,9,58,0,1001,11,10,248,21,california
2019-11-20 12:00,14,8,0,5.4,4,33,No moonrise,1:25 PM,6:31 AM,4:43 PM,2,12,13,12,17,61,47,1.3,1000,13,10,260,12,california
2019-11-21 0:00,14,6,0,8.7,4,26,12:51 AM,2:00 PM,6:32 AM,4:43 PM,3,6,8,6,15,46,71,0,1004,8,10,267,8,california
2019-11-21 12:00,14,6,0,8.7,4,26,12:51 AM,2:00 PM,6:32 AM,4:43 PM,3,12,12,12,6,26,52,0,1010,12,10,174,5,california
2019-11-22 0:00,14,7,0,8.7,4,18,1:59 AM,2:34 PM,6:33 AM,4:42 PM,3,8,9,8,7,26,67,0,1017,9,10,99,4,california
2019-11-22 12:00,14,7,0,8.7,4,18,1:59 AM,2:34 PM,6:33 AM,4:42 PM,1,11,12,11,17,11,47,0,1020,12,10,50,14,california
2019-11-23 0:00,15,7,0,8.7,4,10,3:08 AM,3:09 PM,6:34 AM,4:42 PM,3,8,9,8,6,12,67,0,1022,9,10,29,3,california
2019-11-23 12:00,15,7,0,8.7,4,10,3:08 AM,3:09 PM,6:34 AM,4:42 PM,0,13,15,13,14,8,36,0,1020,15,10,52,11,california
2019-11-24 0:00,16,6,0,8.7,4,3,4:16 AM,3:44 PM,6:35 AM,4:42 PM,-1,9,9,9,13,2,48,0,1022,9,10,20,6,california
2019-11-24 12:00,16,6,0,8.7,4,3,4:16 AM,3:44 PM,6:35 AM,4:42 PM,-6,15,15,15,3,0,23,0,1018,15,10,79,3,california
2019-11-25 0:00,17,6,0,8.7,4,0,5:25 AM,4:23 PM,6:36 AM,4:41 PM,-3,8,10,8,17,0,43,0,1014,10,10,273,8,california
2019-11-25 12:00,17,6,0,8.7,4,0,5:25 AM,4:23 PM,6:36 AM,4:41 PM,-6,17,17,17,41,0,21,0,1008,17,10,265,32,california
2019-11-26 0:00,10,2,0,8.7,3,0,6:33 AM,5:05 PM,6:37 AM,4:41 PM,-5,3,5,3,21,0,49,0,1014,5,10,304,12,california
2019-11-26 12:00,10,2,0,8.7,3,0,6:33 AM,5:05 PM,6:37 AM,4:41 PM,-10,8,9,8,8,6,25,0,1012,9,10,127,6,california
2019-11-27 0:00,6,3,0,7.1,2,0,7:40 AM,5:53 PM,6:38 AM,4:41 PM,-8,3,8,3,33,44,32,0,1005,8,10,219,19,california
2019-11-27 12:00,6,3,0,7.1,2,0,7:40 AM,5:53 PM,6:38 AM,4:41 PM,1,2,5,2,30,43,74,2.1,1001,5,9,236,23,california
2019-11-28 0:00,2,1,21.8,3.8,2,4,8:42 AM,6:44 PM,6:39 AM,4:40 PM,-1,0,4,0,21,20,75,0,1004,4,10,244,15,california
2019-11-28 12:00,2,1,21.8,3.8,2,4,8:42 AM,6:44 PM,6:39 AM,4:40 PM,1,-1,1,-1,5,100,98,4.1,1002,1,2,129,4,california
2019-11-29 0:00,4,-1,1.6,8.7,1,12,9:39 AM,7:40 PM,6:40 AM,4:40 PM,0,-2,1,-2,19,100,91,0.9,1004,1,2,248,13,california
